epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
126,0.002602210286522677,0.0025960028792421023,0.01,1.0,0.05,0.05,0.05,0.0025960028792421023,3.218056299374439e-05,7.219643302960321e-05,0.00012414814458073427
127,0.0025329807896014244,0.0025261186296120287,0.01,1.0,0.05,0.05,0.05,0.0025261186296120287,3.26431332117257e-05,7.13127818016801e-05,0.0001372431962712047
128,0.0025485990046945515,0.0025421800247083107,0.01,1.0,0.05,0.05,0.05,0.0025421800247083107,3.291090785448129e-05,7.050137719488703e-05,0.00012837959754203137
129,0.002602791244407854,0.002595816506072879,0.01,1.0,0.05,0.05,0.05,0.002595816506072879,3.213027872940681e-05,7.03476725902874e-05,0.00013949476463797811
130,0.0026296621741342583,0.002623121968160073,0.01,1.0,0.05,0.05,0.05,0.002623121968160073,3.3201197705542045e-05,7.27278597575302e-05,0.0001308041173615493
131,0.002601223372888247,0.002594783032933871,0.01,1.0,0.05,0.05,0.05,0.002594783032933871,3.191251586637615e-05,7.017014577286318e-05,0.000128806796662199
132,0.002556512669859027,0.0025506628366808097,0.01,1.0,0.05,0.05,0.05,0.0025506628366808097,3.226839968798837e-05,7.034213946705374e-05,0.00011699666162409509
133,0.002573311372043463,0.0025677799557646116,0.01,1.0,0.05,0.05,0.05,0.0025677799557646116,3.254822501427649e-05,7.078002357350973e-05,0.0001106283234548755
134,0.0024996117231542788,0.00249327402561903,0.01,1.0,0.05,0.05,0.05,0.00249327402561903,3.2311913188702116e-05,6.942069667275064e-05,0.0001267539487647203
135,0.0024970390576982025,0.0024913849929968515,0.01,1.0,0.05,0.05,0.05,0.0024913849929968515,3.219824660239586e-05,7.061588936873401e-05,0.00011308129323879257
136,0.002558121934043811,0.0025516381642470757,0.01,1.0,0.05,0.05,0.05,0.0025516381642470757,3.243109907392257e-05,7.078182849606189e-05,0.00012967539369128643
137,0.002618439455242575,0.0026123621035367252,0.01,1.0,0.05,0.05,0.05,0.0026123621035367252,3.201225760373442e-05,7.113086927953796e-05,0.0001215470324192817
