t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.11570000000000001,-129.6,0.0,1.0248090611828922,0.0,1.3897070606351238,0.0
0.1158,-129.6,0.0,1.0104002584157192,0.0,1.3452612657338208,0.0
0.1159,-129.6,0.0,0.9960367072399379,0.0,1.3016814088845055,0.0
0.116,-129.6,0.0,0.9817147621827268,0.0,1.264326969473039,0.0
0.11610000000000001,-129.6,0.0,0.9674325933797283,0.0,1.2243066560066673,0.0
0.11620000000000001,-129.6,0.0,0.9531829958020095,0.0,1.2009677981073008,0.0
0.1163,-129.6,0.0,0.9389517573255597,0.0,1.188593616861227,0.0
0.1164,-129.6,0.0,0.9247403042497492,0.0,1.162480250313932,0.0
0.1165,-129.6,0.0,0.9105608549735018,0.0,1.1263382302901133,0.0
0.11660000000000001,-129.6,0.0,0.8964134279367755,0.0,1.100188993417419,0.0
0.11670000000000001,-129.6,0.0,0.8822825537433459,0.0,1.0941388142098607,0.0
0.1168,-129.6,0.0,0.8681612004305272,0.0,1.0816685017562093,0.0
0.1169,-129.6,0.0,0.8540631259943682,0.0,1.0488555826823285,0.0
0.117,-129.6,0.0,0.839998631163453,0.0,1.0163477794079039,0.0
0.11710000000000001,-129.6,0.0,0.8259649851275891,0.0,0.9888469684744082,0.0
0.11720000000000001,-129.6,0.0,0.811952126858825,0.0,0.9759103783988878,0.0
0.1173,-129.6,0.0,0.7979510324199819,0.0,0.9659633799855982,0.0
0.1174,-129.6,0.0,0.7839688306437692,0.0,0.9391594290907262,0.0
0.11750000000000001,-129.6,0.0,0.7700138726097544,0.0,0.9129674943306819,0.0
0.11760000000000001,-129.6,0.0,0.7560850039161408,0.0,0.8884091433676079,0.0
0.1177,-129.6,0.0,0.7421841925866836,0.0,0.8583889106760204,0.0
0.1178,-129.6,0.0,0.7283083657260716,0.0,0.8398081088821469,0.0
0.1179,-129.6,0.0,0.7144474726464654,0.0,0.8293389752880798,0.0
0.11800000000000001,-129.6,0.0,0.7006023712873941,0.0,0.8090892667464147,0.0
0.11810000000000001,-129.6,0.0,0.6867768547471651,0.0,0.791241609206738,0.0
0.1182,-129.6,0.0,0.6729708292468325,0.0,0.7711743241463437,0.0
0.1183,-129.6,0.0,0.6591835960192265,0.0,0.7546859433447913,0.0
0.1184,-129.6,0.0,0.6454027553385608,0.0,0.7587392231153286,0.0
0.11850000000000001,-129.6,0.0,0.6316293699082248,0.0,0.7401836186961797,0.0
0.11860000000000001,-129.6,0.0,0.6178850851517792,0.0,0.7021311413485014,0.0
0.1187,-129.6,0.0,0.6041698373645374,0.0,0.6836994584616046,0.0
0.1188,-129.6,0.0,0.5904693772005073,0.0,0.6733655193888523,0.0
0.1189,-129.6,0.0,0.5767808749184444,0.0,0.6604383902569341,0.0
0.11900000000000001,-129.6,0.0,0.5631087930997346,0.0,0.641423615375302,0.0
0.11910000000000001,-129.6,0.0,0.5494591775070282,0.0,0.616735967303269,0.0
0.1192,-129.6,0.0,0.5358337043505488,0.0,0.5944605447214817,0.0
0.1193,-129.6,0.0,0.5222284806460337,0.0,0.5773457237353571,0.0
0.1194,-129.6,0.0,0.5086409202341365,0.0,0.5601010272560105,0.0
0.11950000000000001,-129.6,0.0,0.4950715398526364,0.0,0.5419810221784258,0.0
0.11960000000000001,-129.6,0.0,0.4815173907250509,0.0,0.5304724327341771,0.0
0.1197,-129.6,0.0,0.46797734816848824,0.0,0.5145402168926287,0.0
0.1198,-129.6,0.0,0.4544601420935864,0.0,0.4860497700153454,0.0
0.1199,-129.6,0.0,0.44096545882143395,0.0,0.4707277380317184,0.0
0.12000000000000001,-129.6,0.0,0.42747734843048807,0.0,0.473263873778527,0.0
0.12010000000000001,-129.6,0.0,0.4139949216338267,0.0,0.45967172705417864,0.0
0.1202,-129.6,0.0,0.400532719246522,0.0,0.43392234433948446,0.0
0.1203,-129.6,0.0,0.3870922610135792,0.0,0.417373913859018,0.0
0.12040000000000001,-129.6,0.0,0.3736694211197789,0.0,0.3996502726158224,0.0
0.12050000000000001,-129.6,0.0,0.36026665185704426,0.0,0.3783315216190097,0.0
