time,values1_1,values1_2,values1_3,values1_4,values1_5,values1_6,values1_7,values1_8
0.0094,0,100,0.000157154665849895,-0.187645882063156,-0.00734752657745711,-0.848771334533801,0.0147714768553316,6.81014431096736e-06
0.0095,0,100,0.000164708992658279,-0.176773221586319,-0.00751838532672125,-0.780991728700911,0.0138267657592226,7.1904871709222e-06
0.0096,0,100,0.000172438987130659,-0.1659702484101,-0.00768905845701772,-0.715744767884336,0.0128803355399197,7.57634964488083e-06
0.0097,0,100,0.000180344458423719,-0.155234358606778,-0.00785954761714426,-0.65297683624485,0.011934880998957,7.96735308131358e-06
0.0098,0,100,0.000188425217389345,-0.144563003373517,-0.00802985454650933,-0.592636794742614,0.0109930425836516,8.36311921746956e-06
0.0099,0,100,0.000196681076667789,-0.13395368648586,-0.00819998107440729,-0.53467588886994,0.0100574106780318,8.76327123588133e-06
0.01,0,100,0.000205111850780086,-0.123403961846077,-0.00836992911940306,-0.479047661603069,0.00913052972795132,9.16743480078213e-06
0.0101,0,100,0.000213717356219831,-0.112911431121024,-0.00853970068882307,-0.425707871296798,0.00821490221288531,9.57523907608759e-06
0.0102,0,100,0.000222497411544445,-0.102473741464406,-0.0087092978783499,-0.374614414264575,0.00731299247619646,9.9863177265319e-06
0.0103,0,100,0.000231451837466017,-0.0920885833186475,-0.00887872287171783,-0.325727251804106,0.00642723042499905,1.04003099034923e-05
0.0104,0,100,0.00024058045694183,-0.0817536882917857,-0.00904797794050755,-0.279008341444853,0.00556001511015124,1.08168612169831e-05
0.0105,0,100,0.000249883095264684,-0.0714668271050557,-0.00921706544403802,-0.234421572209023,0.00471371819635273,1.1235624695252e-05
0.0106,0,100,0.000259359580153102,-0.0612258076070337,-0.00938598782935403,-0.191932703691881,0.00389068733182077,1.16562617333693e-05
0.0107,0,100,0.000269009741841526,-0.0510284728504159,-0.00955474763130848,-0.151509308780567,0.00309324942655561,1.20784430321564e-05
0.0108,0,100,0.000278833413170595,-0.0408726992276907,-0.00972334747273826,-0.113120719843064,0.0023237138477851,1.25018495287692e-05
0.0109,0,100,0.000288830429677606,-0.0307563946621358,-0.00989179006473322,-0.0767379782307082,0.00158437554079446,1.29261733202116e-05
0.011,0,100,0.00029900062968725,-0.0206774968507351,-0.010060078206998,-0.0423337869486263,0.000877518082998731,1.3351118581032e-05
0.0111,0,100,0.000309343854402725,-0.0106339715557566,-0.0102282147883062,-0.00988246635883692,0.000205416678799773,1.37764024764217e-05
0.0112,0,100,0.000319859947997306,-0.000623810941873755,-0.0103962027865708,0.0214895019175201,-0.000456358515321028,1.42017556560163e-05
0.0113,0,100,0.000330548757705997,0.00935409472219932,-0.0105640452558399,0.0543929619191542,-0.00118955562099898,1.46269100695126e-05
0.0114,0,100,0.000341410133903807,0.0192981708400491,-0.0107317452981578,0.0889881175014697,-0.00200176624166552,1.50515727285937e-05
0.0115,0,100,0.0003524439301551,0.0292066781023799,-0.0108993060541775,0.125250328567477,-0.00289481523359389,1.54754191200953e-05
0.0116,0,100,0.000363650003253286,0.0390779025335022,-0.0110667306995962,0.163153907567883,-0.00387043929202063,1.58980924232341e-05
0.0117,0,100,0.000375028213256857,0.0489101565682662,-0.011234022441674,0.202672157375695,-0.00493028563445932,1.63192028159927e-05
0.0118,0,100,0.000386578423521832,0.0587017800900546,-0.0114011845158063,0.243777410333615,-0.00607591084867733,1.67383268173119e-05
0.0119,0,100,0.00039830050073069,0.0684511414286292,-0.0115682201821563,0.286441068378693,-0.00730877990597892,1.71550066655496e-05
0.012,0,100,0.00041019431491783,0.0781566383167229,-0.0117351327223559,0.330633644147187,-0.00863026533996947,1.75687497336011e-05
0.0121,0,100,0.000422259739491648,0.0878166988043708,-0.0119019254362817,0.376324802961421,-0.0100416465905128,1.79790279810064e-05
0.0122,0,100,0.000434496651253294,0.0974297821300721,-0.0120686016389127,0.423483405599608,-0.0115441095121394,1.83852774433089e-05
0.0123,0,100,0.000446904930412196,0.106994379547978,-0.0122351646572763,0.472077551749119,-0.0131387460457187,1.8786897758857e-05
0.0124,0,100,0.000459484460598454,0.116509015110406,-0.0124016178274888,0.522074624043532,-0.0148265540517738,1.91832517331837e-05
0.0125,0,100,0.000472235128872178,0.125972246405072,-0.0125679644918959,0.573441332583997,-0.0166084373033981,1.95736649410253e-05
0.0126,0,100,0.000485156825729899,0.135382665246555,-0.012734207996318,0.626143759845963,-0.0184852056363276,1.9957425365985e-05
0.0127,0,100,0.000498249445108135,0.144738898321585,-0.0129003516874067,0.680147405873116,-0.0204575752533296,2.03337830777777e-05
0.0128,0,100,0.000511512884384252,0.154039607787869,-0.0130663989101146,0.73541723366155,-0.0225261691797011,2.07019499469341e-05
0.0129,0,100,0.000524947044374712,0.163283491826255,-0.0132323530052853,0.791917714638564,-0.024691517866309,2.10610993967824e-05
0.013,0,100,0.000538551829330851,0.172469285146135,-0.0133982173073645,0.849612874142228,-0.0269540599362755,2.14103661924623e-05
0.0131,0,100,0.000552327146932303,0.181595759444088,-0.0135639951422377,0.908466336809791,-0.0293141430710937,2.17488462666754e-05
0.0132,0,100,0.000566272908278192,0.190661723815863,-0.0137296898251953,0.96844137178526,-0.0317720250316649,2.20755965818135e-05
0.0133,0,100,0.000580389027876246,0.199666025121873,-0.0138953046590289,1.02950093765888,-0.0343278748094804,2.23896350280579e-05
0.0134,0,100,0.000594675423629944,0.208607548306495,-0.0140608429322603,1.091607727054,-0.0369817739029171,2.26899403569867e-05
0.0135,0,100,0.000609132016823841,0.217485216671517,-0.0142263079175034,1.1547242107796,-0.0397337177133948,2.29754521501793e-05
0.0136,0,100,0.000623758732107219,0.226297992104199,-0.0143917028699626,1.21881268146986,-0.0425836170559346,2.32450708222594e-05
0.0137,0,100,0.000638555497476182,0.23504487526046,-0.0145570310260654,1.28383529663543,-0.0455312997784827,2.34976576577705e-05
0.0138,0,100,0.000653522244254353,0.24372490570381,-0.0147222956022312,1.34975412105439,-0.0485765124842043,2.3732034881236e-05
0.0139,0,100,0.000668658907072302,0.252337162000685,-0.0148874997937762,1.41653116843433,-0.0517189223508215,2.39469857597136e-05
0.014,0,100,0.000683965423845849,0.260880761772962,-0.0150526467739519,1.48412844228083,-0.0549581190409571,2.41412547371165e-05
0.0141,0,100,0.00069944173575338,0.269354861708441,-0.0152177396931183,1.55250797591116,-0.0582936166973629,2.43135475995354e-05
0.0142,0,100,0.000715087787212307,0.277758657530203,-0.0153827816780494,1.62163187155584,-0.0617248560168414,2.4462531670763e-05
0.0143,0,100,0.000730903525854823,0.286091383925748,-0.015547775831369,1.69146233849479,-0.0652512063966349,2.45868360371915e-05
0.0144,0,100,0.00074688890250307,0.29435231443694,-0.0157127252311154,1.76196173017841,-0.068871968147029,2.46850518012214e-05
0.0145,0,100,0.000763043871143859,0.302540761311774,-0.0158776329304321,1.83309258028804,-0.0725863747639235,2.47557323622995e-05
0.0146,0,100,0.000779368388903079,0.310656075319075,-0.0160425019573819,1.90481763769438,-0.0763935952551381,2.4797393724673e-05
0.0147,0,100,0.000795862416019908,0.31869764552725,-0.0162073353148815,1.977099900276,-0.0802927365142705,2.48085148309305e-05
0.0148,0,100,0.000812525915820959,0.326664899048274,-0.0163721359807533,2.04990264756454,-0.0842828457359729,2.47875379203794e-05
0.0149,0,100,0.000829358854694481,0.334557300748108,-0.0165369069078905,2.1231894721865,-0.0883629128665944,2.4732868911293e-05
0.015,0,100,0.000846361202064724,0.342374352924792,-0.0167016510245328,2.19692431007613,-0.0925318730842357,2.46428778060452e-05
0.0151,0,100,0.000863532930366599,0.350115594955475,-0.0168663712346467,2.27107146943699,-0.0967886093023598,2.4515899118143e-05
0.0152,0,100,0.000880874015020715,0.357780602913668,-0.0170310704184092,2.34559565843407,-0.101131954691239,2.43502323201518e-05
0.0153,0,100,0.00089838443440892,0.365368989158027,-0.0171957514327878,2.42046201160176,-0.105560695211646,2.41441423115066e-05
0.0154,0,100,0.000916064169850445,0.372880401893978,-0.0173604171122136,2.49563611495658,-0.110073572155363,2.3895859905194e-05
0.0155,0,100,0.000933913205578725,0.380314524709535,-0.0175250702693435,2.57108402980704,-0.114669284687216,2.3603582332288e-05
0.0156,0,100,0.000951931528719018,0.387671076086624,-0.0176897136959058,2.64677231525651,-0.119346492383558,2.32654737633246e-05
0.0157,0,100,0.000970119129266883,0.394949808889283,-0.0178543501636241,2.72266804939792,-0.124103817762264,2.28796658454959e-05
0.0158,0,100,0.000988476000067617,0.402150509830059,-0.0180189824252167,2.79873884920268,-0.12893984879951,2.24442582546547e-05
0.0159,0,100,0.00100700213679671,0.409272998915969,-0.0181836132154641,2.87495288910878,-0.133853141428825,2.19573192611194e-05
