t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.14500000000000002,109.62,-199.8,-1.0254529608949428,0.11476666521136417,-1.4279054452288766,0.6725756469227641
0.1451,109.62,-199.8,-1.0130464033422506,0.09425788210506245,-1.393285663898339,0.5505646016247508
0.1452,109.62,-199.8,-1.0006738568080427,0.07387167347325589,-1.3617455163356014,0.434137667757896
0.1453,109.62,-199.8,-0.9883334136962011,0.05358486661845291,-1.330836486083587,0.3572033089759777
0.1454,109.62,-199.8,-0.9760272266111673,0.03337399436187524,-1.2951089850356168,0.2864259013064287
0.14550000000000002,109.62,-199.8,-0.9637534713962836,0.01323651978369586,-1.2677483952638162,0.21442648545900725
0.1456,109.62,-199.8,-0.9515083771507064,-0.0068405949438975905,-1.2393562385484735,0.16901091049631284
0.1457,109.62,-199.8,-0.9392907719309205,-0.026871133760711065,-1.2142753717333312,0.1238247016057217
0.1458,109.62,-199.8,-0.9270932101287129,-0.0468566832283626,-1.2003667833407938,0.08149538540597469
0.1459,109.62,-199.8,-0.9149137875037325,-0.06680156481755237,-1.1789901397992915,0.04471551678331448
0.14600000000000002,109.62,-199.8,-0.9027594163919161,-0.08670560055427157,-1.1516353309039753,0.002039996668135716
0.1461,109.62,-199.8,-0.8906319244784505,-0.10656749139823309,-1.126703383011391,-0.0372668298891764
0.1462,109.62,-199.8,-0.8785254369821446,-0.12638667988524566,-1.1107764913966742,-0.08102675714351588
0.1463,109.62,-199.8,-0.866426833307002,-0.146154517294764,-1.1113673810090885,-0.13715750611759414
0.1464,109.62,-199.8,-0.8543325623417587,-0.16585558927471303,-1.1023482880782784,-0.2109021995645437
0.14650000000000002,109.62,-199.8,-0.8422503322951477,-0.1854727231258817,-1.0879447857436488,-0.30043813924858914
0.1466,109.62,-199.8,-0.8301738598903201,-0.2049889223168485,-1.091148236213875,-0.4072453330378564
0.1467,109.62,-199.8,-0.8180967023555646,-0.22438018537968726,-1.0892775346389734,-0.5434701248086303
0.1468,109.62,-199.8,-0.8060251635202795,-0.24362286123395294,-1.0802184618641786,-0.6962845794864229
0.1469,109.62,-199.8,-0.7939590433106969,-0.26270288756585325,-1.0787369537582292,-0.8598640851716409
0.14700000000000002,109.62,-199.8,-0.7818917163154226,-0.281605600546661,-1.0825659615599397,-1.0412033506056046
0.1471,109.62,-199.8,-0.7698245845230416,-0.3003128575384612,-1.0783572353577926,-1.240074820127505
0.1472,109.62,-199.8,-0.7577628259990942,-0.3188147990345478,-1.0721136118999095,-1.440593289586187
0.14730000000000001,109.62,-199.8,-0.7457017480118453,-0.3371149399438254,-1.0770334214412765,-1.6326273830586577
0.1474,109.62,-199.8,-0.7336383508770536,-0.3552179071301363,-1.076624933329213,-1.8241454462830413
0.14750000000000002,109.62,-199.8,-0.7215780118011148,-0.37311444008133804,-1.0710847328906918,-2.0341935496898653
0.1476,109.62,-199.8,-0.7095212314603537,-0.3908005423650273,-1.0697023042282818,-2.233485672481415
0.1477,109.62,-199.8,-0.6974652134039147,-0.4083129402476952,-1.0696018994212184,-2.3720920111939607
0.14780000000000001,109.62,-199.8,-0.6854094996357264,-0.42566424791877955,-1.0691103875513523,-2.546846383766649
0.1479,109.62,-199.8,-0.6733535402463818,-0.44279927972120164,-1.0700796939407862,-2.792802614101667
0.14800000000000002,109.62,-199.8,-0.6612912466138405,-0.45969927307855457,-1.0814320732334368,-3.004054885774665
0.1481,109.62,-199.8,-0.6492168278436069,-0.47639019839530056,-1.0936661163208619,-3.1994921905047735
0.1482,109.62,-199.8,-0.6371374407351992,-0.4928763242022179,-1.0910967323634517,-3.4024411032855406
0.14830000000000002,109.62,-199.8,-0.6250606331476893,-0.5091554930312769,-1.0886483036593162,-3.6020752223948693
0.1484,109.62,-199.8,-0.6129855325287661,-0.5252241226367607,-1.0877762519618377,-3.8119924981497477
0.14850000000000002,109.62,199.8,-0.6009144812375489,-0.5211143569565518,-1.0807713495122564,-3.988003623811236
0.1486,109.62,199.8,-0.5888475789766566,-0.4968182827608222,-1.0797053513093535,-4.213314108769727
0.1487,109.62,199.8,-0.5767866019399742,-0.472305160489195,-1.0692453079565842,-4.410216362734047
0.14880000000000002,109.62,199.8,-0.5647489241596191,-0.4477523296831206,-1.0343824762360652,-4.290557129783613
0.1489,109.62,199.8,-0.5527517529057872,-0.42342351087248664,-0.99044999296984,-3.9744570603059324
0.149,109.62,199.8,-0.5407986077585689,-0.3994198772202242,-0.9487406985764884,-3.6579907464818024
0.1491,109.62,199.8,-0.5288923594226242,-0.3757522105076133,-0.8992239774767659,-3.3209174184950467
0.1492,109.62,199.8,-0.5170402473937448,-0.3524017747942931,-0.8434320549193257,-3.040897190006504
0.14930000000000002,109.62,199.8,-0.5052375306464498,-0.32929404623361325,-0.8031378129650169,-2.848791364169304
0.1494,109.62,199.8,-0.49347135182301305,-0.30642285754432813,-0.7723566637049698,-2.5807680386512986
0.1495,109.62,199.8,-0.48173355411182583,-0.2838848909010854,-0.7479294583781357,-2.200591226263316
0.1496,109.62,199.8,-0.470021295077269,-0.2617081288414524,-0.7226775566039997,-1.8781348735022836
0.1497,109.62,199.8,-0.45834253997651664,-0.23982982251104792,-0.6827559358864047,-1.6200202612192336
0.14980000000000002,109.62,199.8,-0.44670116726442755,-0.2182233314225727,-0.6499594703472106,-1.349386312606977
0.1499,109.62,199.8,-0.4350899141569613,-0.19688681773527336,-0.6241657792563967,-1.09484675978922
0.15,109.62,199.8,-0.4235070306877246,-0.1757966227035458,-0.5947734355960728,-0.8702349827152498
0.1501,109.62,199.8,-0.4119562331429761,-0.15491688794602126,-0.5617506391865501,-0.6854489411802146
0.1502,109.62,199.8,-0.40044301772783863,-0.13420799102971231,-0.5216668032888311,-0.5379126962677653
0.15030000000000002,109.62,199.8,-0.3889655490614351,-0.11364701679453111,-0.4922142812708265,-0.3977023666506035
0.1504,109.62,199.8,-0.37751202496273045,-0.09322175253373254,-0.47508863636116694,-0.2739228878057552
0.1505,109.62,199.8,-0.3660779845941772,-0.07290550326323511,-0.4543135579512472,-0.1856409721951744
0.1506,109.62,199.8,-0.3546633841454997,-0.05267419757134569,-0.4372731349738641,-0.10868640353980831
0.1507,109.62,199.8,-0.3432649574831789,-0.03251432225555749,-0.42285150232983654,-0.046691043193161114
0.15080000000000002,109.62,199.8,-0.33188750017392676,-0.01239591389719134,-0.39648250388479384,-0.028022810483010387
0.1509,109.62,199.8,-0.3205354105368154,0.007704699273856377,-0.37350504168792664,-0.012074957580371096
0.151,109.62,199.8,-0.30920017029337277,0.0277810248782488,-0.3637062232352371,0.019222575116005718
0.1511,109.62,199.8,-0.29787107560577275,0.04782246499003859,-0.3615504000548194,0.05578604196788777
0.1512,109.62,199.8,-0.2865430433461448,0.06782222132127134,-0.3616395353729902,0.10030794334545444
0.15130000000000002,109.62,199.8,-0.27521983044916426,0.08777899603532391,-0.3521755355469023,0.13939602670484177
0.1514,109.62,199.8,-0.26390763541308876,0.10769661494491825,-0.34020704300672644,0.17647576642645124
0.1515,109.62,199.8,-0.25260954098855376,0.1275825931897375,-0.32474632294332617,0.20094502538081335
0.1516,109.62,199.8,-0.24132774859169331,0.14743716314483016,-0.30849552597985597,0.23757273757213554
0.1517,109.62,199.8,-0.23006285416125227,0.16724458077910193,-0.29187555615739047,0.29266807078462215
0.15180000000000002,109.62,199.8,-0.21882069894632183,0.1870039617979048,-0.26426207022590653,0.33101595701486186
