time,values1_1,values1_2,values1_3,values1_4,values1_5,values1_6,values1_7,values1_8
0.0097,130,0,1.18717566355169,1.61623536985112e-15,2.072992087407,-6.43309038201684e-14,-1.50169065832671e-13,-2.18680761181283e-17
0.0098,130,0,1.19804432594652,1.68237690281642e-15,2.13274902913052,-6.67566690947679e-14,-1.56437553890865e-13,-2.31365226083418e-17
0.0099,130,0,1.20885154950721,1.75101247557205e-15,2.19441488718916,-6.92751400639517e-14,-1.62918175083193e-13,-2.44674781727691e-17
0.01,130,0,1.21959537158988,1.82223740306606e-15,2.25802153909012,-7.18902660128509e-14,-1.69616766044747e-13,-2.58635321274201e-17
0.0101,130,0,1.23027379677599,1.89615106068642e-15,2.32359858510164,-7.46050525679172e-14,-1.7653666251204e-13,-2.73273606280897e-17
0.0102,130,0,1.24088479921357,1.97285591404263e-15,2.39117315703835,-7.74229185000194e-14,-1.83681871895001e-13,-2.88617282680922e-17
0.0103,130,0,1.25142632515522,2.05245794373824e-15,2.46076972718027,-8.03477089333359e-14,-1.91057107013787e-13,-3.04694897680865e-17
0.0104,130,0,1.26189629569247,2.13506708372415e-15,2.53240991842058,-8.33827038045206e-14,-1.98665423351796e-13,-3.21535916227947e-17
0.0105,130,0,1.27229260968537,2.22079664020355e-15,2.60611231680393,-8.65320333242399e-14,-2.06511574117667e-13,-3.39170735788847e-17
0.0106,130,0,1.2826131468848,2.30976416583739e-15,2.68189228767864,-8.97990512993551e-14,-2.14598130720759e-13,-3.57630702426713e-17
0.0107,130,0,1.29285577124383,2.40209066148825e-15,2.75976179674013,-9.31877695444299e-14,-2.22928894316401e-13,-3.76948123488456e-17
0.0108,130,0,1.30301833441307,2.49790125274801e-15,2.83972923728796,-9.67018357085141e-14,-2.31506451882624e-13,-3.97156281253622e-17
0.0109,130,0,1.31309867941358,2.59732481552274e-15,2.92179926505438,-1.00344859836815e-13,-2.40332951038858e-13,-4.18289443661352e-17
0.011,130,0,1.32309464447964,2.70049393737042e-15,3.00597264198657,-1.04121320880157e-13,-2.49412270721918e-13,-4.40382874104137e-17
0.0111,130,0,1.33300406706216,2.80754581086246e-15,3.09224609037637,-1.08034851403712e-13,-2.58745913025083e-13,-4.63472843974753e-17
0.0112,130,0,1.342824787982,2.91862136337598e-15,3.18061215873063,-1.12089122578641e-13,-2.6833512404765e-13,-4.87596640269125e-17
