epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
163,0.0004933535105313543,0.0004856575687881559,0.01,1.0,0.25,0.25,0.25,0.0004856575687881559,2.837710409645903e-06,9.830639040349828e-06,3.078376697279358e-05
164,0.0004831672200452886,0.00047620333498343825,0.01,1.0,0.25,0.25,0.25,0.00047620333498343825,2.7884543063313077e-06,9.912280620483217e-06,2.785554024740122e-05
165,0.00047833673415880184,0.00047098977762895325,0.01,1.0,0.25,0.25,0.25,0.00047098977762895325,2.8609599667106522e-06,9.591855299125503e-06,2.9387826119394354e-05
166,0.0005047062171191404,0.0004977275132356832,0.01,1.0,0.25,0.25,0.25,0.0004977275132356832,2.583446917014953e-06,9.825548992618376e-06,2.791481553382861e-05
167,0.0004938845481774479,0.00048697293386794626,0.01,1.0,0.25,0.25,0.25,0.00048697293386794626,2.833318948584444e-06,9.663202884742835e-06,2.7646457238006405e-05
168,0.00048225380496660366,0.00047454382098900775,0.01,1.0,0.25,0.25,0.25,0.00047454382098900775,2.575630765022652e-06,9.591481133005194e-06,3.083993591038355e-05
169,0.0004792594976303614,0.00047123958938755095,0.01,1.0,0.25,0.25,0.25,0.00047123958938755095,2.641540830457719e-06,9.752951185267495e-06,3.207963297124176e-05
170,0.00047600816208917724,0.00046822388151971,0.01,1.0,0.25,0.25,0.25,0.00046822388151971,2.6981649095129495e-06,9.29431929156029e-06,3.113712227786891e-05
171,0.0004974260039792474,0.0004889886069577188,0.01,1.0,0.25,0.25,0.25,0.0004889886069577188,2.7384247308267127e-06,9.545581209143468e-06,3.3749588086114574e-05
172,0.00046885036514746997,0.00046118514922757943,0.01,1.0,0.25,0.25,0.25,0.00046118514922757943,2.5814922234227804e-06,8.728089293678446e-06,3.0660863679562074e-05
173,0.00046734255259555844,0.00045993685683545966,0.01,1.0,0.25,0.25,0.25,0.00045993685683545966,2.668679917405825e-06,8.828365177275069e-06,2.9622783040395005e-05
174,0.0004753236250204888,0.00046763363643549384,0.01,1.0,0.25,0.25,0.25,0.00046763363643549384,2.6770389846812274e-06,8.797066069140177e-06,3.075995433997984e-05
175,0.00047077747118843644,0.0004631638197073092,0.01,1.0,0.25,0.25,0.25,0.0004631638197073092,2.660928862496803e-06,8.503754391616289e-06,3.0454605924508844e-05
176,0.000469231650185975,0.0004616188913738976,0.01,1.0,0.25,0.25,0.25,0.0004616188913738976,2.7604336385896507e-06,8.836785127641633e-06,3.0451035248309683e-05
177,0.0004735281876795246,0.0004650070836457113,0.01,1.0,0.25,0.25,0.25,0.0004650070836457113,2.731268614297733e-06,9.407713696418795e-06,3.4084416135253075e-05
178,0.00047614476419160687,0.00046735403787655135,0.01,1.0,0.25,0.25,0.25,0.00046735403787655135,2.7235428357622974e-06,9.260765697642152e-06,3.5162905260222035e-05
179,0.0004981739808802861,0.0004901317530311644,0.01,1.0,0.25,0.25,0.25,0.0004901317530311644,2.7840627656890622e-06,8.974342351090552e-06,3.2168911396486995e-05
180,0.000492042939216238,0.00048330229280206066,0.01,1.0,0.25,0.25,0.25,0.00048330229280206066,2.459779193486611e-06,9.226079146174016e-06,3.496258565670966e-05
181,0.00046484993238967337,0.00045725759312820934,0.01,1.0,0.25,0.25,0.25,0.00045725759312820934,2.6941841876274946e-06,8.918491706329709e-06,3.0369357045856304e-05
182,0.0004638937621469571,0.000456436052142332,0.01,1.0,0.25,0.25,0.25,0.000456436052142332,2.6435609167189494e-06,9.10496410142514e-06,2.9830840018500262e-05
183,0.00047298081014256844,0.00046525487365821995,0.01,1.0,0.25,0.25,0.25,0.00046525487365821995,2.7299836877621902e-06,9.005686054782321e-06,3.090374593739398e-05
184,0.0004728994147929673,0.00046542675117962063,0.01,1.0,0.25,0.25,0.25,0.00046542675117962063,2.6690563042090315e-06,9.021104475929558e-06,2.9890654453386863e-05
185,0.00047300926034949954,0.00046585667102287215,0.01,1.0,0.25,0.25,0.25,0.00046585667102287215,2.7227731986082895e-06,8.868318339712762e-06,2.861035730650959e-05
186,0.0004626713731340715,0.0004557898675557226,0.01,1.0,0.25,0.25,0.25,0.0004557898675557226,2.8342715874411323e-06,8.93111685703237e-06,2.7526022313395516e-05
187,0.00047046740576964414,0.0004630499907458822,0.01,1.0,0.25,0.25,0.25,0.0004630499907458822,2.6458234666885496e-06,8.820494470758906e-06,2.9669660095047826e-05
188,0.0004927800090626988,0.00048439555685035883,0.01,1.0,0.25,0.25,0.25,0.00048439555685035883,2.4643294636916834e-06,8.655240283890938e-06,3.353780884935986e-05
189,0.0005204593387740412,0.0005112936409811179,0.01,1.0,0.25,0.25,0.25,0.0005112936409811179,2.795619305591875e-06,9.181582178522756e-06,3.6662791171693246e-05
190,0.00048455495492210807,0.0004758431343361735,0.01,1.0,0.25,0.25,0.25,0.0004758431343361735,2.6534172927010027e-06,8.843751644841784e-06,3.484728234373809e-05
191,0.0004691278258784829,0.0004607856118430694,0.01,1.0,0.25,0.25,0.25,0.0004607856118430694,2.6656613272280083e-06,8.516309996290754e-06,3.3368856141654156e-05
192,0.00046607713429693833,0.00045803071892199415,0.01,1.0,0.25,0.25,0.25,0.00045803071892199415,2.701133159159023e-06,8.300571122769422e-06,3.218566149977657e-05
193,0.0004765729886457848,0.00046810095470088225,0.01,1.0,0.25,0.25,0.25,0.00046810095470088225,2.752129042467762e-06,8.827786753802987e-06,3.3888135779610216e-05
194,0.00047644559484372927,0.0004688857433696588,0.01,1.0,0.25,0.25,0.25,0.0004688857433696588,2.774627364487969e-06,9.08220836208784e-06,3.0239405896281822e-05
195,0.00046152215530431326,0.00045438352584217985,0.01,1.0,0.25,0.25,0.25,0.00045438352584217985,2.5830098290195263e-06,8.930572009073028e-06,2.8554517848533577e-05
196,0.00046009580034175694,0.00045261774018096426,0.01,1.0,0.25,0.25,0.25,0.00045261774018096426,2.787358547114612e-06,8.860937183878074e-06,2.991224064317066e-05
197,0.0004761702346210465,0.0004684092884417623,0.01,1.0,0.25,0.25,0.25,0.0004684092884417623,2.447796843322673e-06,8.713048555364366e-06,3.104378471713668e-05
198,0.00047300620447761804,0.0004649336721437673,0.01,1.0,0.25,0.25,0.25,0.0004649336721437673,2.6680443776664714e-06,8.488765827981599e-06,3.229012933540313e-05
199,0.0004960018634543909,0.0004877273711220672,0.01,1.0,0.25,0.25,0.25,0.0004877273711220672,2.8196754290850853e-06,8.665381240765176e-06,3.309796932929506e-05
200,0.0005289684252602455,0.0005207198400360842,0.01,1.0,0.25,0.25,0.25,0.0005207198400360842,2.9439541473645176e-06,8.568363045924344e-06,3.299434089664525e-05
